CommitteeID,Name,CategoryID,CategoryDesc,KnessetNum,CommitteeTypeID,CommitteeTypeDesc,Email,StartDate,FinishDate,AdditionalTypeID,AdditionalTypeDesc,ParentCommitteeID,CommitteeParentName,IsCurrent,LastUpdatedDate
3635,ועדת משנה לזכויות הומוסקסואלים ולסביות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,256,הוועדה לקידום מעמד האישה,False,2021-04-27T11:56:31
3636,הוועדה המסדרת,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3637,ועדה מיוחדת לחוק הרשות השניה לטלויזיה ורדיו,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3638,"ועדה משותפת לנושא חינוך, טיפול, בריאות ורווחה בגיל הרך",,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3639,ועדה משותפת לחוק רשות השידור,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3640,ועדה משותפת לנושא חוק הפקה ויצירה ישראלית מקורית,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3641,"ועדת משנה משותפת לחינוך ותרבות בצה""ל",,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3642,ועדה משותפת לתקציב הבטחון,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3643,ועדה משנה משותפת לתקציב הבטחון,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3644,ועדה משותפת לסיווג תפקידים בשירות המדינה,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3645,ועדה משותפת להצעת חוק יישום הסכם הביניים בדבר הגדה המערבית ורצועת עזה,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3646,ועדה משותפת לעניין חוק פיצוי נפגעי קרינה,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3647,ועדה משותפת לחוקים בעניין אזורי ייצור חופשיים,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3648,ועדה משותפת לחוק משק החשמל,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3649,ועדה משותפת למס רכישה,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3650,ועדה משותפת לעניין תקציב הכנסת,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,381,ועדת הכנסת,False,2021-04-27T11:56:31
3651,"ועדה משותפת לנושא בי""ח לניאדו",,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3652,ועדת משנה למס בריאות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3653,ועדה משותפת לחוק ביטוח בריאות ממלכתי,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,,,False,2023-01-23T15:58:00
3654,ועדה משותפת לנושא מס חוק מקביל,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3655,ועדה משותפת של הועדה למלחמה בנגע הסמים וועדת הכלכלה,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,254,הוועדה המיוחדת למאבק בנגע הסמים,False,2021-04-27T11:56:31
3656,ועדה משותפת לעניין תקנות חובת המכרזים,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3657,ועדה משותפת לעניין חוק זכיון ים המלח ,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3658,ועדה משותפת בנושא מצבה הכספי של עיריית באר שבע,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3659,ועדה משותפת לעניין עזה ויריחו,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3660,ועדה משותפת לנושא פיצויים לנפגעי תאונות דרכים,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3661,ועדה משותפת של ועדת הספורט והוועדה למלחמה בנגע הסמים,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3662,ועדה משותפת לחקיקה,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3663,ועדה ציבורית לקביעת שיעור יחידת המימון,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3664,"ועדת משנה לדו""ח נציב תלונות הציבור",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,358,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3665,"ועדת משנה לנושא מערכת בריאות הנפש בצה""ל",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,358,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3666,"ועדת משנה לעניני צה""ל ומערכת הבטחון",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,358,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3667,ועדת משנה לעניני צרכנות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,358,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3668,ועדת משנה לרשויות מקומיות (של ו. ביקורת המדינה),,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,358,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3669,ועדת משנה לנושא תאגידים ממשלתיים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,358,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3670,ועדת משנה לקהילית המודיעין,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,358,הוועדה לענייני ביקורת המדינה,False,2021-04-27T11:56:31
3671,ועדת משנה לסל הבריאות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3672,ועדת משנה לטיפול ושיקום,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,254,הוועדה המיוחדת למאבק בנגע הסמים,False,2021-04-27T11:56:31
3673,ועדת משנה לחקיקה ואכיפה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,254,הוועדה המיוחדת למאבק בנגע הסמים,False,2021-04-27T11:56:31
3674,ועדת משנה למיעוטים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,254,הוועדה המיוחדת למאבק בנגע הסמים,False,2021-04-27T11:56:31
3675,ועדת משנה למניעה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,254,הוועדה המיוחדת למאבק בנגע הסמים,False,2021-04-27T11:56:31
3676,ועדת משנה לתקנון הכנסת,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,381,ועדת הכנסת,False,2021-04-27T11:56:31
3677,ועדת משנה לעניין מזנון הכנסת,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,381,ועדת הכנסת,False,2021-04-27T11:56:31
3678,ועדת משנה לענייני הביקורת הפנימית בכנסת,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,381,ועדת הכנסת,False,2021-04-27T11:56:31
3679,ועדת משנה לעניין פתיחת פרוטוקולים לעיון,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,381,ועדת הכנסת,False,2021-04-27T11:56:31
3680,ועדת משנה לארנונה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3681,ועדת משנה לעניין באר שבע,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3682,ועדת משנה לביטוח,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3683,ועדת משנה לבנקאות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3684,ועדת משנה להפרטת המשק,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3685,ועדת משנה לחוק אזורים חופשיים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3686,ועדת משנה לחוק הפיקוח על עסקי הביטוח,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3687,ועדת המשנה לחוק להבטחת שוויון זכויות (דרוזים וצ'רקסים),,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3688,ועדת המשנה לחוק לתיקון פקודת מס הכנסה מס' 86 (מיזוגים),,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3689,ועדת המשנה לחוק מס הכנסה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3690,ועדת המשנה לחקלאות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3691,ועדת המשנה לחשיפה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3692,ועדת משנה לעניין חברות הכבלים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3693,ועדת המשנה לכביש 6,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3694,ועדת המשנה לחוק מימון מפלגות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3695,ועדת משנה למיסים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3696,ועדת משנה לעניין נפגעי הנאצים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3697,ועדת משנה לרשויות מקומיות (של ו. הכספים),,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3698,ועדת משנה לשוק ההון,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3699,ועדת משנה לשיכון,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,319,ועדת הכספים,False,2021-04-27T11:56:31
3700,ועדת משנה לאבטלה במצפה רמון,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3701,ועדת משנה לאשפוז,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3702,ועדת משנה לבטיחות בעבודה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3703,ועדת משנה לעניין מעונות יום,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3704,ועדת משנה לטיפול במתבגרים חסרי קורת גג,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3705,ועדת משנה לנוער במצוקה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3706,ועדת משנה לפנסיה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3707,ועדת משנה לעניין תעסוקה ורווחה במגזר הערבי,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,333,ועדת העבודה והרווחה,False,2021-04-27T11:56:31
3708,ועדת משנה בנושא אבטחה בגני ילדים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3709,ועדת משנה להשכלה גבוהה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3710,ועדת משנה לחינוך מיוחד,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3711,ועדת משנה לחינוך ערבי,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3712,ועדת הספורט,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3713,ועדת משנה משותפת לחינוך המיוחד במערכת החינוך הערבית,,,13,73,ועדה משותפת,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,345,ועדת החינוך והתרבות,False,2021-04-27T11:56:31
3714,ועדת החקירה הפרלמנטרית לנושא המגזר הבדואי בישראל,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,993,חקירה,,,False,2021-04-27T11:56:31
3715,ועדת החקירה הפרלמנטרית לנושא נשירת נוער ואנאלפבתים,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,993,חקירה,,,False,2021-04-27T11:56:31
3716,ועדת הפירושים,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3717,ועדת החקירה הפרלמנטרית לבדיקת תופעת האלימות בקרב בני נוער,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,993,חקירה,,,False,2021-04-27T11:56:31
3718,ועדת החקירה הפרלמנטרית לבדיקת רצח נשים בידי בני זוגן,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,993,חקירה,,,False,2021-04-27T11:56:31
3719,"ועדת משנה לדיון בהצ""ח של חה""כ בנושא אלימות במשפחה",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3720,"ועדת משנה לענין דו""ח נציב תלונות הציבור והשלטון המקומי",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3721,ועדת משנה להליכי הבחירות של חברי המפלגות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3722,"ועדת משנה לענין הצ""ח המקרקעין",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3723,ועדת המשנה לחוק מתווכים במקרקעין,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3724,ועדת משנה לענין תקנות חובת המכרזים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3725,ועדת משנה לחוק בית הדין לעבודה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3726,ועדת משנה לנושא חוק ההוצאה לפועל,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3727,ועדת משנה להצעת חוק החברות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3728,ועדת משנה להצעת חוק המחשבים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3729,ועדת משנה לעניין חוק העונשין,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3730,ועדת משנה להצעת חוק הפטנטים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3731,ועדת המשנה לעניין חוק אימוץ ילדים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3732,ועדת משנה לתיקון פקודת החברות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3733,ועדת משנה לחוק פשיטת רגל,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3734,ועדת המשנה לתיקונים בחוקי הבחירות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,367,"ועדת החוקה, חוק ומשפט",False,2021-04-27T11:56:31
3735,ועדת משנה לאנרגיה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3736,ועדת משנה לחוק המאבק הלאומי בתאונות הדרכים,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3737,"ועדת משנה להצ""ח הגבלת הפרסומת למוצרי טבק לעישון",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3738,ועדת משנה לעניין חוק הבזק,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3739,ועדת משנה לענייני הנגב,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3740,ועדת משנה לצרכנות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3741,ועדת משנה לענייני תיירות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3742,ועדת משנה לנושא התעופה האזרחית,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,262,ועדת הכלכלה,False,2021-04-27T11:56:31
3743,ועדת משנה לייעול התכנון והבניה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,297,ועדת הפנים ואיכות הסביבה,False,2021-04-27T11:56:31
3744,ועדת משנה לעניין הצעת חוק הרשויות המקומיות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,297,ועדת הפנים ואיכות הסביבה,False,2021-04-27T11:56:31
3745,ועדת משנה לעניין נפגעי הטרור והפיגוע בעפולה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,297,ועדת הפנים ואיכות הסביבה,False,2021-04-27T11:56:31
3746,ועדת משנה לעניין הצבעת החיילים בבחירות המקימות למפלגות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3747,ועדת שלושה,,,13,72,ועדה מיוחדת,,1992-07-13T00:00:00,1996-06-17T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3748,ועדת משנה לחקיקה,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3749,"ועדת משנה לכוח אדם בצה""ל",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3750,ועדת משנה לכוננות,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3751,ועדת משנה לשירותי מודיעין וביטחון,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3752,ועדת משנה לענייני המנהל האזרחי,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3753,ועדת משנה לפיקוח על היצוא הבטחוני,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3754,ועדת משנה לשירותי החוץ,,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3755,"ועדת משנה לתפיסת הביטחון ולבניין צה""ל",,,13,74,ועדת משנה,,1992-07-13T00:00:00,1996-06-17T00:00:00,,,237,ועדת החוץ והביטחון,False,2021-04-27T11:56:31
3756,הועדה המיוחדת לעניין שכר וגמלאות לנושאי משרה ברשויות השלטון,,,14,72,ועדה מיוחדת,,1996-06-17T00:00:00,1999-06-07T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3757,הוועדה הציבורית לבחינת נושא חסינות חברי כנסת,,,14,72,ועדה מיוחדת,,1996-06-17T00:00:00,1999-06-07T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3758,ועדה לפניות הציבור,,,14,72,ועדה מיוחדת,,1996-06-17T00:00:00,1999-06-07T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3759,ועדת המשנה לדיני אישות,,,14,74,ועדת משנה,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,257,הוועדה לקידום מעמד האישה,False,2021-04-27T11:56:31
3760,ועדת משנה לעבודה וכלכלה,,,14,74,ועדת משנה,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,257,הוועדה לקידום מעמד האישה,False,2021-04-27T11:56:31
3761,ועדת משנה לנושא מניעת אלימות כלפי נשים,,,14,74,ועדת משנה,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,257,הוועדה לקידום מעמד האישה,False,2021-04-27T11:56:31
3762,ועדת משנה לקידום מעמד האישה הערביה,,,14,74,ועדת משנה,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,257,הוועדה לקידום מעמד האישה,False,2021-04-27T11:56:31
3763,ועדה לבחינת בעיית העובדים הזרים,,,14,72,ועדה מיוחדת,,1996-06-17T00:00:00,1999-06-07T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3764,ועדה למאבק בנגע הסמים,,,14,72,ועדה מיוחדת,,1996-06-17T00:00:00,1999-06-07T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3765,הועדה המיוחדת לענייני מחקר ופיתוח מדעי וטכנולוגי,,,14,72,ועדה מיוחדת,,1996-06-17T00:00:00,1999-06-07T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
3766,ועדת משנה בענין מתן מענה גנטי לשאלת הילדים האבודים בשנותיה הראשונות של המדינה,,,14,74,ועדת משנה,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,305,הוועדה המיוחדת לענייני מחקר ופיתוח מדעי וטכנולוגי,False,2021-04-27T11:56:31
3767,ועדה משותפת לנושא הצעת חוק זכויות האשה,,,14,73,ועדה משותפת,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,257,הוועדה לקידום מעמד האישה,False,2021-04-27T11:56:31
3768,"ועדה משותפת לעניין הצ""ח שירותי נתוני אשראי והצ""ח מתן מידע על יכולת הפרעון של עוסק",,,14,73,ועדה משותפת,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,263,ועדת הכלכלה,False,2021-04-27T11:56:31
3769,"ועדה משותפת לענין הצ""ח העוסקות בתגובות הכנסת בעקבות הגשת כתב אישום בעבירה שיש עימה קלון כנגד אחד מחבריה",,,14,73,ועדה משותפת,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,382,ועדת הכנסת,False,2021-04-27T11:56:31
3770,ועדה משותפת לעניין התקנון וחוק יסוד: הממשלה,,,14,73,ועדה משותפת,,1996-06-17T00:00:00,1999-06-07T00:00:00,,,382,ועדת הכנסת,False,2021-04-27T11:56:31
3771,הוועדה לגיל הרך,,,14,72,ועדה מיוחדת,,1996-06-17T00:00:00,1999-06-07T00:00:00,992,מיוחדת,,,False,2021-04-27T11:56:31
